?;
?;
?;
?;
TyrantTyrann violenceGewalt rulerHerrscher dominatorDominierer twoZwei classesSchichten;D
?;
?;
?;
ControlKontroll freakFeak possessionBesitz bondslaveLeibeigene humansMenschen possessionBesitz asWie soldiersSoldaten marinesMarine insideInnerhalb possessionBesitz forFuer warfareKriegsfuehrung enslavementVersklavung anyBeliebige usageVerwendung whorseHuren sellVerkaufen buyKaufen humansMenschen fleshFleisch meatFleisch humanMenschliche ressourcesRessouren tradeHandel giveGeben takeNehmen militaryMilitaer bunderswehrBundeswehr reichswehrReichswehr NATO NATO warsawWarschauer pactPakt slaverySklaverei twoZwei dotPunkt zeroNull betterBesser higherHoeher improvedVerbessert moreMehr optimumOptimal;H
?;
?;
?;
OctopusKrake managerHandhaber bossChef twelveZwoelf hierarchyHierarchie positionsPositionen placesPlaetze aboveDarueber underDarunter ruleBeherrschen hierarchyHierarchie byDurch damageSchaden administerVerwalten subduUnterdruecken byDurch badSchlecht harmingSchaedigen sufferLeiden painSchmerz humanMenschliche possessionBesitz orderingOrdnen keepHalten cleanSauber maintainAufrechterhalten orderOdnung socialSoziale classesSchichten intoIn hierarchyHierarchie commandBefehl givingGebende structureStrukture stepsSchritte obedienceGehorsamkeits hieararchyHierarchie commandBefehl givingGebende structureStrukture expertExperte professionalProfessioneller cleverSchlau damagingSchaedingend subduUnterdrucken supressUnterdruecken societiespathGesellschaftspath notNicht sociopathSoziopath betterBesser optimumOptimal evilBoese badSchlecht disgustingWiderlich higherHoeher stepSchritt wiseWeise;L
